time,pelvis_tilt,pelvis_list,pelvis_rotation,pelvis_tx,pelvis_ty,pelvis_tz,hip_flexion_r,hip_adduction_r,hip_rotation_r,knee_angle_r,knee_angle_r_beta,ankle_angle_r,subtalar_angle_r,mtp_angle_r,hip_flexion_l,hip_adduction_l,hip_rotation_l,knee_angle_l,knee_angle_l_beta,ankle_angle_l,subtalar_angle_l,mtp_angle_l,L5_S1_Flex_Ext,L5_S1_Lat_Bending,L5_S1_axial_rotation,L4_L5_Flex_Ext,L4_L5_Lat_Bending,L4_L5_axial_rotation,L3_L4_Flex_Ext,L3_L4_Lat_Bending,L3_L4_axial_rotation,L2_L3_Flex_Ext,L2_L3_Lat_Bending,L2_L3_axial_rotation,L1_L2_Flex_Ext,L1_L2_Lat_Bending,L1_L2_axial_rotation,L1_T12_Flex_Ext,L1_T12_Lat_Bending,L1_T12_axial_rotation,Abs_r3,Abs_r2,Abs_r1,Abs_t1,Abs_t2,neck_flexion,neck_bending,neck_rotation,arm_flex_r,arm_add_r,arm_rot_r,elbow_flex_r,pro_sup_r,wrist_flex_r,wrist_dev_r,arm_flex_l,arm_add_l,arm_rot_l,elbow_flex_l,pro_sup_l,wrist_flex_l,wrist_dev_l
5.8,94.92526155,3.25189759,89.09284661,0.45903168,1.70220157,0.15438829,50.11217778,-9.99999999,0.0,59.99707636,1.04714652,0.0,0.0,0.0,50.11217778,-9.99999999,0.0,59.99707636,1.04714652,0.0,0.0,0.0,-0.03320538,0.42325411,-1.89635483,-0.06166571,0.56292796,-2.014877,-0.05455312,1.02910003,-2.014877,-0.03795043,1.02910003,-1.65931047,-0.03083452,0.86309977,-1.5407883,-0.01897355,0.65562061,-1.42226612,-0.23718271,4.7879351,-10.54695664,0.0,0.0,8.8666706,2.01815464,3.99823486,2.7715958,-25.77145869,7.92330045,90.10087266,48.05312216,0.0,5.00000014,38.3912263,-14.4049511,23.05243861,43.33878564,48.27630337,0.0,5.00000014
5.817,94.89547849,3.18718186,89.0490997,0.45933717,1.70240767,0.15433395,50.11209698,-9.99999999,0.0,59.99708468,1.04714667,0.0,0.0,0.0,50.11209698,-9.99999999,0.0,59.99708468,1.04714667,0.0,0.0,0.0,-0.03440046,0.42155288,-1.90897282,-0.06388509,0.56066533,-2.02828363,-0.05651652,1.02496368,-2.02828363,-0.03931629,1.02496368,-1.67035122,-0.03194427,0.85963064,-1.55104042,-0.01965642,0.65298542,-1.43172962,-0.24571905,4.76869052,-10.61713416,0.0,0.0,9.00164183,2.03017944,4.00101014,2.85616648,-25.77023269,7.99773574,90.18432002,48.04729938,0.0,5.00000014,38.49749389,-14.50873082,22.97367424,43.2120643,48.25798083,0.0,5.00000014
5.833,94.79933463,3.1525265,89.07180137,0.45941702,1.70242492,0.1542291,50.11233319,-9.99999999,0.0,59.99706676,1.04714636,0.0,0.0,0.0,50.11233319,-9.99999999,0.0,59.99706676,1.04714636,0.0,0.0,0.0,-0.03303987,0.41108121,-1.95337418,-0.06135833,0.54673802,-2.07546007,-0.0542812,0.99950287,-2.07546007,-0.03776126,0.99950287,-1.70920241,-0.03068082,0.83827681,-1.58711652,-0.01887898,0.6367648,-1.46503064,-0.23600046,4.65023292,-10.86408119,0.0,0.0,8.75680094,2.10836039,4.00664559,3.11423317,-25.85982261,8.51042281,90.08978531,48.04364249,0.0,5.00000014,38.68789316,-14.71262767,23.25100358,42.66514335,48.21063433,0.0,5.00000014
5.85,94.78918993,3.08540623,89.02661319,0.45966182,1.70271886,0.15417044,50.11207803,-9.99999999,0.0,59.99709072,1.04714677,0.0,0.0,0.0,50.11207803,-9.99999999,0.0,59.99709072,1.04714677,0.0,0.0,0.0,-0.03386267,0.40940844,-1.96950799,-0.06288636,0.54451322,-2.09260224,-0.05563297,0.99543568,-2.09260224,-0.03870164,0.99543568,-1.72331949,-0.03144487,0.83486569,-1.60022524,-0.01934913,0.63417367,-1.477131,-0.24187764,4.63131014,-10.95381261,0.0,0.0,8.91568376,2.1074515,4.02662125,3.18060814,-25.76300019,8.58684757,90.15789162,48.028968,0.0,5.00000014,38.68962333,-14.86315838,23.05821224,42.74619753,48.17630127,0.0,5.00000014
5.867,94.76264302,3.02808711,88.99871364,0.45983567,1.70283421,0.15408253,50.11193329,-9.99999999,0.0,59.99710555,1.04714703,0.0,0.0,0.0,50.11193329,-9.99999999,0.0,59.99710555,1.04714703,0.0,0.0,0.0,-0.03403418,0.40740064,-1.9861224,-0.06320488,0.54184285,-2.11025505,-0.05591476,0.99055391,-2.11025505,-0.03889767,0.99055391,-1.7378571,-0.03160414,0.83077138,-1.61372445,-0.01944713,0.63106359,-1.4895918,-0.24310277,4.60859751,-11.04621693,0.0,0.0,8.92622067,2.13048591,4.06452295,3.24325374,-25.72088002,8.73219115,90.24956608,48.01486165,0.0,5.00000014,38.68943627,-14.97646158,22.95047156,42.77822087,48.13998551,0.0,5.00000014
5.883,94.73435319,2.98319164,88.97553308,0.45994492,1.70282552,0.15392556,50.11184857,-9.99999999,0.0,59.99711556,1.04714721,0.0,0.0,0.0,50.11184857,-9.99999999,0.0,59.99711556,1.04714721,0.0,0.0,0.0,-0.03342832,0.40679187,-2.00751249,-0.06207972,0.54103319,-2.13298202,-0.05491938,0.98907375,-2.13298202,-0.03820522,0.98907375,-1.75657343,-0.03104153,0.82952998,-1.6311039,-0.01910094,0.63012061,-1.50563437,-0.23877511,4.60171098,-11.16518222,0.0,0.0,8.85531527,2.19374889,4.1640625,3.33247992,-25.71015533,8.94883658,90.33815812,48.0021912,0.0,5.00000014,38.672673,-15.05092091,22.89499498,42.75913286,48.09880603,0.0,5.00000014
5.9,94.73472117,2.92568239,88.96341714,0.460062,1.70280137,0.15383293,50.11166588,-9.99999999,0.0,59.99713404,1.04714753,0.0,0.0,0.0,50.11166588,-9.99999999,0.0,59.99713404,1.04714753,0.0,0.0,0.0,-0.03292446,0.40985463,-2.02144768,-0.06114402,0.54510665,-2.14778816,-0.0540916,0.99652054,-2.14778816,-0.03762937,0.99652054,-1.76876672,-0.03057366,0.83577555,-1.64242624,-0.01881304,0.63486481,-1.51608576,-0.23517615,4.63635749,-11.24268558,0.0,0.0,8.83811615,2.23500266,4.23009449,3.39965677,-25.6377344,9.05502093,90.32367171,47.98112863,0.0,5.00000014,38.63324227,-15.07403447,22.74692581,42.84908269,48.05601937,0.0,5.00000014
5.917,94.87428783,2.86996277,89.05274496,0.4599818,1.70235976,0.15380187,50.11163013,-9.99999999,0.0,59.9971407,1.04714765,0.0,0.0,0.0,50.11163013,-9.99999999,0.0,59.9971407,1.04714765,0.0,0.0,0.0,-0.03285337,0.43284926,-2.08610644,-0.061012,0.57568952,-2.2164881,-0.05397481,1.05242969,-2.2164881,-0.03754812,1.05242969,-1.82534314,-0.03050764,0.88266621,-1.69496148,-0.01877242,0.6704835,-1.56457983,-0.23466836,4.8964774,-11.6022982,0.0,0.0,8.47286405,2.48089303,4.50860396,3.77292444,-25.75767963,9.60298721,90.09993702,47.97137273,0.0,5.00000014,38.56012513,-15.03196904,22.53188332,42.59379617,47.92304826,0.0,5.00000014
5.933,94.87582711,2.81792354,89.03301651,0.46000492,1.70230611,0.15369833,50.11146683,-9.99999999,0.0,59.99715697,1.04714793,0.0,0.0,0.0,50.11146683,-9.99999999,0.0,59.99715697,1.04714793,0.0,0.0,0.0,-0.03304993,0.43540952,-2.09211392,-0.06137702,0.57909466,-2.22287104,-0.05429773,1.05865471,-2.22287104,-0.03777276,1.05865471,-1.83059968,-0.03069016,0.8878871,-1.69984256,-0.01888473,0.67444935,-1.56908544,-0.23607233,4.92543959,-11.63571,0.0,0.0,8.41475573,2.46246824,4.44508023,3.78178225,-25.6778653,9.59005798,90.05060669,47.94516462,0.0,5.00000014,38.44891182,-15.02802264,22.38649816,42.72988563,47.88742374,0.0,5.00000014
5.95,95.07063823,2.74335219,89.12745973,0.459991,1.70184658,0.1537968,50.1112334,-9.99999999,0.0,59.99718139,1.04714836,0.0,0.0,0.0,50.1112334,-9.99999999,0.0,59.99718139,1.04714836,0.0,0.0,0.0,-0.03311278,0.46113582,-2.10714761,-0.06149374,0.61331064,-2.23884434,-0.05440099,1.12120562,-2.23884434,-0.0378446,1.12120562,-1.84375416,-0.03074853,0.94034816,-1.71205743,-0.01892064,0.71429938,-1.58036071,-0.23652128,5.21646058,-11.71932287,0.0,0.0,8.24123299,2.29318112,4.05049541,3.82790862,-25.74705045,9.55623106,90.01581346,47.87106869,0.0,5.00000014,38.38996696,-14.63372794,21.70383784,42.44228407,47.67198709,0.0,5.00000014
5.967,95.10359302,2.70972552,89.11402274,0.45998155,1.70179613,0.15378573,50.11110182,-9.99999999,0.0,59.99719535,1.0471486,0.0,0.0,0.0,50.11110182,-9.99999999,0.0,59.99719535,1.0471486,0.0,0.0,0.0,-0.03491914,0.46507341,-2.10869796,-0.06484834,0.61854764,-2.24049158,-0.05736866,1.13077949,-2.24049158,-0.03990909,1.13077949,-1.84511071,-0.03242592,0.9483777,-1.71331709,-0.0199528,0.72039871,-1.58152347,-0.24942395,5.26100344,-11.72794544,0.0,0.0,8.13566592,2.21840389,3.83437962,3.85007283,-25.68734552,9.53201668,89.96874714,47.832721,0.0,5.00000014,38.32910354,-14.5935137,21.53034477,42.44015751,47.61087668,0.0,5.00000014
5.983,95.10573707,2.66771557,89.10326454,0.46008996,1.70172892,0.15389169,50.11079961,-9.99999999,0.0,59.99722437,1.04714911,0.0,0.0,0.0,50.11079961,-9.99999999,0.0,59.99722437,1.04714911,0.0,0.0,0.0,-0.0367173,0.46651503,-2.11139784,-0.06818769,0.62046499,-2.24336021,-0.06032285,1.13428465,-2.24336021,-0.0419642,1.13428465,-1.84747311,-0.03409568,0.95131745,-1.71551075,-0.02098026,0.72263178,-1.58354838,-0.26226799,5.27731134,-11.74296138,0.0,0.0,8.14119554,2.16379491,3.71536881,3.93918681,-25.59288718,9.43721358,89.96821063,47.7920699,0.0,5.00000014,38.25985637,-14.56486627,21.2898308,42.54456094,47.56255131,0.0,5.00000014
6.0,95.23110377,2.65343222,89.15831817,0.46011098,1.7015763,0.1538041,50.11078755,-9.99999999,0.0,59.99722878,1.04714918,0.0,0.0,0.0,50.11078755,-9.99999999,0.0,59.99722878,1.04714918,0.0,0.0,0.0,-0.03844519,0.48080364,-2.08956459,-0.07139657,0.63946885,-2.22016238,-0.06316161,1.16902598,-2.22016238,-0.04393901,1.16902598,-1.82836901,-0.03570021,0.98045479,-1.69777123,-0.02196758,0.74476485,-1.56717344,-0.27461018,5.43894699,-11.62153137,0.0,0.0,8.08039429,1.95649318,3.27889641,3.7491075,-25.59572392,9.06500539,90.01360993,47.69290433,0.0,5.00000014,38.4697383,-14.26066414,21.25430334,42.0768263,47.46099416,0.0,5.00000014
6.017,95.18941383,2.60972344,89.14842544,0.46029865,1.70157749,0.15370514,50.11057994,-9.99999999,0.0,59.99724882,1.04714953,0.0,0.0,0.0,50.11057994,-9.99999999,0.0,59.99724882,1.04714953,0.0,0.0,0.0,-0.03545238,0.47751275,-2.08450944,-0.06583861,0.63509196,-2.21479128,-0.05824471,1.16102451,-2.21479128,-0.04051852,1.16102451,-1.82394576,-0.03292108,0.97374401,-1.69366392,-0.02025749,0.73966726,-1.56338208,-0.2532328,5.40171978,-11.59341613,0.0,0.0,8.19130896,1.92143924,3.26326263,3.73959476,-25.58857205,8.95827414,90.14267191,47.65690228,0.0,5.00000014,38.43365582,-14.25637174,21.15249481,42.14181481,47.42751635,0.0,5.00000014
6.033,95.16662641,2.57631675,89.15595381,0.46047767,1.70165408,0.15369539,50.11037037,-9.99999999,0.0,59.99726842,1.04714988,0.0,0.0,0.0,50.11037037,-9.99999999,0.0,59.99726842,1.04714988,0.0,0.0,0.0,-0.03624513,0.47422107,-2.08008029,-0.06731083,0.63071402,-2.21008531,-0.05954712,1.1530211,-2.21008531,-0.04142456,1.1530211,-1.82007025,-0.03365723,0.9670316,-1.69006524,-0.02071047,0.73456843,-1.56006022,-0.25889533,5.36448355,-11.56878255,0.0,0.0,8.35067764,1.86624981,3.26376022,3.73912098,-25.56343065,8.83562415,90.22854382,47.63230198,0.0,5.00000014,38.42178963,-14.28280811,21.0419358,42.18954581,47.40835261,0.0,5.00000014
6.05,95.12806739,2.56871226,89.18417815,0.46050042,1.70172038,0.15333358,50.11037449,-9.99999999,0.0,59.99726904,1.04714989,0.0,0.0,0.0,50.11037449,-9.99999999,0.0,59.99726904,1.04714989,0.0,0.0,0.0,-0.03179488,0.46903499,-2.0586544,-0.05904628,0.62381653,-2.1873203,-0.05223582,1.14041167,-2.1873203,-0.03633837,1.14041167,-1.8013226,-0.02952473,0.95645615,-1.6726567,-0.0181676,0.7265352,-1.5439908,-0.22710768,5.3058176,-11.44961817,0.0,0.0,8.36158866,1.63377206,3.36767172,3.43129368,-25.60158202,8.56833766,90.5632128,47.5918696,0.0,5.00000014,38.48378226,-14.21057794,21.28494969,41.9209536,47.4083063,0.0,5.00000014
6.067,95.10821978,2.53760211,89.20174731,0.46060722,1.70171838,0.15340509,50.11038794,-9.99999999,0.0,59.99726744,1.04714986,0.0,0.0,0.0,50.11038794,-9.99999999,0.0,59.99726744,1.04714986,0.0,0.0,0.0,-0.03353624,0.46543614,-2.04202275,-0.06228015,0.61903007,-2.16964917,-0.05509669,1.13166143,-2.16964917,-0.03832857,1.13166143,-1.78676991,-0.03114175,0.94911738,-1.65914349,-0.01916261,0.72096058,-1.53151706,-0.239546,5.2651067,-11.35711794,0.0,0.0,8.4864588,1.51731789,3.50969299,3.3085137,-25.65502013,8.3553291,90.72212829,47.57673989,0.0,5.00000014,38.58670327,-14.23032461,21.42195769,41.81180527,47.41809269,0.0,5.00000014
6.083,95.09101686,2.50675509,89.161677,0.46065824,1.70186047,0.15325208,50.11049066,-9.99999999,0.0,59.99725792,1.04714969,0.0,0.0,0.0,50.11049066,-9.99999999,0.0,59.99725792,1.04714969,0.0,0.0,0.0,-0.03289851,0.46201363,-2.00247585,-0.06109582,0.61447813,-2.12763059,-0.05404896,1.12333995,-2.12763059,-0.0375997,1.12333995,-1.75216637,-0.03054955,0.9421382,-1.62701163,-0.01879821,0.71565912,-1.50185689,-0.23499075,5.22639063,-11.13716996,0.0,0.0,8.6039082,1.28195979,3.78723161,2.87632939,-25.68744973,7.9468997,91.09859022,47.54076357,0.0,5.00000014,38.73893528,-14.23196736,21.95042248,41.64215327,47.44268732,0.0,5.00000014
6.1,95.08850372,2.46131517,89.16963319,0.46067911,1.70188764,0.15332354,50.11048245,-9.99999999,0.0,59.99725837,1.0471497,0.0,0.0,0.0,50.11048245,-9.99999999,0.0,59.99725837,1.0471497,0.0,0.0,0.0,-0.03319558,0.45644017,-1.99967405,-0.06164751,0.60706542,-2.12465367,-0.05453702,1.10978862,-2.12465367,-0.03793923,1.10978862,-1.74971479,-0.03082542,0.93077279,-1.62473516,-0.01896795,0.70702582,-1.49975553,-0.23711271,5.16334245,-11.12158714,0.0,0.0,8.65893746,1.30968421,3.94254842,2.73067508,-25.7997654,7.94931608,91.17885476,47.54482606,0.0,5.00000014,38.7368808,-14.26659749,21.99097285,41.60482174,47.44532448,0.0,5.00000014
6.117,95.05783312,2.42907688,89.12007411,0.46067862,1.70207623,0.15328048,50.11049003,-9.99999999,0.0,59.99725796,1.04714969,0.0,0.0,0.0,50.11049003,-9.99999999,0.0,59.99725796,1.04714969,0.0,0.0,0.0,-0.03368165,0.4506214,-1.99520997,-0.0625502,0.59932647,-2.1199106,-0.05533559,1.09564088,-2.1199106,-0.03849476,1.09564088,-1.74580873,-0.03127678,0.91890716,-1.6211081,-0.0192457,0.69801255,-1.49640748,-0.24058467,5.09751943,-11.09675931,0.0,0.0,8.6517965,1.48002135,4.57189917,2.42239017,-25.9347949,7.98799384,91.58848328,47.55818835,0.0,5.00000014,38.67328292,-14.41299311,22.17706132,41.71569171,47.44078776,0.0,5.00000014
6.133,95.02534847,2.40229333,89.15982833,0.46066653,1.7020318,0.15340172,50.11045637,-9.99999999,0.0,59.99726046,1.04714974,0.0,0.0,0.0,50.11045637,-9.99999999,0.0,59.99726046,1.04714974,0.0,0.0,0.0,-0.03508987,0.44294198,-1.99121547,-0.0651654,0.58911283,-2.11566643,-0.05764915,1.07696912,-2.11566643,-0.04010422,1.07696912,-1.74231353,-0.03258446,0.90324728,-1.61786257,-0.02005035,0.68611712,-1.4934116,-0.25064346,5.01064821,-11.07454307,0.0,0.0,8.76033545,1.54612419,4.90981604,2.20667062,-26.09052389,8.02376975,91.62898584,47.57242374,0.0,5.00000014,38.63457645,-14.43109423,22.20950959,41.76198351,47.44210056,0.0,5.00000014
6.15,94.95857033,2.38210222,89.10192379,0.46065082,1.70223172,0.15341642,50.11034416,-9.99999999,0.0,59.99727156,1.04714993,0.0,0.0,0.0,50.11034416,-9.99999999,0.0,59.99727156,1.04714993,0.0,0.0,0.0,-0.03526338,0.43578131,-1.99923589,-0.06548763,0.57958914,-2.12418814,-0.05793421,1.05955867,-2.12418814,-0.04030252,1.05955867,-1.74933141,-0.03274558,0.88864524,-1.62437916,-0.0201495,0.67502524,-1.49942692,-0.25188282,4.92964528,-11.11915028,0.0,0.0,8.76286141,1.71355316,5.81027296,2.00594128,-26.18926878,8.15648799,91.9039838,47.60607757,0.0,5.00000014,38.41706564,-14.71806256,22.23285364,42.14450818,47.39987626,0.0,5.00000014
6.167,94.91309267,2.37746086,89.13757134,0.46066865,1.70218395,0.15356227,50.11022693,-9.99999999,0.0,59.99728227,1.04715012,0.0,0.0,0.0,50.11022693,-9.99999999,0.0,59.99728227,1.04715012,0.0,0.0,0.0,-0.03743194,0.42934106,-1.99869367,-0.06951486,0.57102361,-2.12361203,-0.06149694,1.04389986,-2.12361203,-0.04278097,1.04389986,-1.74885696,-0.0347593,0.87551229,-1.62393861,-0.02138861,0.6650493,-1.49902025,-0.26737262,4.85679195,-11.11613459,0.0,0.0,8.8331178,1.69805043,6.25604001,1.88186619,-26.3019784,8.2056836,91.94246899,47.62174059,0.0,5.00000014,38.38262389,-14.79006124,22.17128682,42.23461422,47.37869199,0.0,5.00000014
6.183,94.91423299,2.36958542,89.11726314,0.46069591,1.7022454,0.1536246,50.10996641,-9.99999999,0.0,59.99730798,1.04715057,0.0,0.0,0.0,50.10996641,-9.99999999,0.0,59.99730798,1.04715057,0.0,0.0,0.0,-0.03669046,0.43186262,-2.01284802,-0.06813785,0.57437728,-2.13865102,-0.06027875,1.05003077,-2.13865102,-0.04193352,1.05003077,-1.76124202,-0.03407076,0.88065425,-1.63543902,-0.02096493,0.6689552,-1.50963601,-0.26207626,4.88531631,-11.19485683,0.0,0.0,8.89029204,1.4667452,6.99371807,1.96315743,-26.30680833,8.32877769,91.90187883,47.66084703,0.0,5.00000014,38.22453646,-14.96964974,22.01106082,42.45436519,47.2934122,0.0,5.00000014
6.2,94.91295144,2.38343763,89.14733003,0.46087109,1.70226299,0.1537188,50.10963168,-9.99999999,0.0,59.99733933,1.04715111,0.0,0.0,0.0,50.10963168,-9.99999999,0.0,59.99733933,1.04715111,0.0,0.0,0.0,-0.03874621,0.4274429,-2.0085541,-0.07195559,0.56849906,-2.13408873,-0.06365615,1.03928468,-2.13408873,-0.04428305,1.03928468,-1.75748483,-0.03597973,0.87164157,-1.6319502,-0.02213959,0.66210906,-1.50641557,-0.27676033,4.83531962,-11.17097531,0.0,0.0,9.18328819,1.39697612,7.17318945,1.99881839,-26.23341912,8.24347728,91.80869553,47.64022393,0.0,5.00000014,38.19025252,-14.95834596,21.76371221,42.60107671,47.26093084,0.0,5.00000014
6.217,94.90373367,2.43687951,89.16464701,0.46088658,1.70206144,0.15375369,50.10958508,-9.99999999,0.0,59.99734435,1.0471512,0.0,0.0,0.0,50.10958508,-9.99999999,0.0,59.99734435,1.0471512,0.0,0.0,0.0,-0.04057493,0.42838017,-1.99881738,-0.0753517,0.56974563,-2.12374346,-0.06666055,1.04156355,-2.12374346,-0.04637309,1.04156355,-1.7489652,-0.03767788,0.87355285,-1.62403912,-0.02318451,0.66356089,-1.49911303,-0.28982267,4.84592219,-11.1168226,0.0,0.0,9.09871661,1.1031477,7.69031553,2.13956477,-26.21425442,8.17599451,91.69281313,47.64001675,0.0,5.00000014,38.27454524,-14.84616547,21.7533674,42.39195623,47.24063939,0.0,5.00000014
6.233,94.94775565,2.48904214,89.15857383,0.46089724,1.70207302,0.15368875,50.10952455,-9.99999999,0.0,59.99734927,1.04715129,0.0,0.0,0.0,50.10952455,-9.99999999,0.0,59.99734927,1.04715129,0.0,0.0,0.0,-0.03916837,0.43027184,-1.98755058,-0.07273959,0.57226155,-2.11177249,-0.06434972,1.04616296,-2.11177249,-0.04476553,1.04616296,-1.73910675,-0.03637175,0.87741034,-1.61488484,-0.02238081,0.66649108,-1.49066293,-0.27977577,4.86732114,-11.05416004,0.0,0.0,9.18859372,0.75364265,8.08372807,2.29362565,-26.1117687,8.15947919,91.45357141,47.65099461,0.0,5.00000014,38.36430213,-14.71619756,21.73799124,42.14525139,47.23114805,0.0,5.00000014
6.25,94.96062525,2.53274683,89.2024292,0.46107376,1.70197692,0.15375414,50.10949824,-9.99999999,0.0,59.9973504,1.04715131,0.0,0.0,0.0,50.10949824,-9.99999999,0.0,59.9973504,1.04715131,0.0,0.0,0.0,-0.03859754,0.42638338,-1.97527077,-0.0716795,0.56708989,-2.0987252,-0.0634119,1.03670854,-2.0987252,-0.04411313,1.03670854,-1.72836193,-0.03584168,0.86948098,-1.6049075,-0.02205464,0.66046785,-1.48145308,-0.27569839,4.82333402,-10.98586347,0.0,0.0,9.36441337,0.57635087,8.38926398,2.43498766,-26.08256471,8.15948901,91.31891378,47.66551121,0.0,5.00000014,38.54447819,-14.55971962,21.74295759,42.01610973,47.23719741,0.0,5.00000014
6.267,94.97652808,2.58196322,89.21500854,0.46115574,1.70198421,0.15373534,50.10948203,-9.99999999,0.0,59.99735045,1.04715131,0.0,0.0,0.0,50.10948203,-9.99999999,0.0,59.99735045,1.04715131,0.0,0.0,0.0,-0.03779085,0.42151027,-1.96554732,-0.07018139,0.56060865,-2.08839403,-0.06208659,1.02486006,-2.08839403,-0.04319116,1.02486006,-1.71985391,-0.03509258,0.85954373,-1.5970072,-0.02159369,0.6529194,-1.47416049,-0.26993627,4.76820843,-10.93178454,0.0,0.0,9.55126432,0.37446805,8.77768028,2.57923049,-26.01449514,8.18634181,91.14479399,47.68188646,0.0,5.00000014,38.70945813,-14.41047263,21.76346373,41.82891839,47.24743623,0.0,5.00000014
6.283,94.97332798,2.63994682,89.08394952,0.46084356,1.70220291,0.15379496,50.10942758,-9.99999999,0.0,59.99735662,1.04715142,0.0,0.0,0.0,50.10942758,-9.99999999,0.0,59.99735662,1.04715142,0.0,0.0,0.0,-0.03627989,0.41936938,-1.98037567,-0.06737539,0.55776127,-2.10414915,-0.05960423,1.0196547,-2.10414915,-0.04146429,1.0196547,-1.73282871,-0.03368951,0.85517803,-1.60905523,-0.02073033,0.64960316,-1.48528175,-0.25914364,4.74399025,-11.01425536,0.0,0.0,9.26844832,-0.3346421,9.74529885,3.13607778,-25.88460255,8.68127858,90.52781584,47.67777356,0.0,5.00000014,38.78341711,-14.45719935,21.76215771,41.44985286,47.20343559,0.0,5.00000014
6.3,94.97200615,2.66416765,89.1215366,0.46090703,1.70212367,0.15385335,50.10933953,-9.99999999,0.0,59.99736386,1.04715154,0.0,0.0,0.0,50.10933953,-9.99999999,0.0,59.99736386,1.04715154,0.0,0.0,0.0,-0.03801443,0.41207955,-1.977396,-0.07059659,0.5480658,-2.10098325,-0.0624539,1.00193022,-2.10098325,-0.04344669,1.00193022,-1.7302215,-0.0353002,0.84031262,-1.60663425,-0.02172144,0.63831122,-1.483047,-0.27153326,4.66152629,-10.99768334,0.0,0.0,9.45719837,-0.34460544,10.13336443,3.22552651,-25.82573059,8.65281812,90.44746005,47.67591505,0.0,5.00000014,38.90676308,-14.32380392,21.73208793,41.44940563,47.20428847,0.0,5.00000014
6.317,94.93582056,2.68148935,89.08987812,0.46075611,1.70227728,0.1538361,50.10908888,-9.99999999,0.0,59.99738918,1.04715198,0.0,0.0,0.0,50.10908888,-9.99999999,0.0,59.99738918,1.04715198,0.0,0.0,0.0,-0.03724924,0.40116437,-1.98539055,-0.06917556,0.53354861,-2.10947746,-0.06119678,0.97539104,-2.10947746,-0.04257216,0.97539104,-1.73721673,-0.03458964,0.81805438,-1.61312982,-0.02128422,0.62140361,-1.48904291,-0.2660676,4.53805156,-11.04214662,0.0,0.0,9.45425815,-0.33707599,10.82672423,3.35128612,-25.66320344,8.68172926,90.27153994,47.61890148,0.0,5.00000014,38.91484893,-14.32635718,21.59724217,41.41474541,47.1634622,0.0,5.00000014
6.333,94.94799768,2.67422426,89.12117387,0.46076563,1.70222635,0.15390721,50.10903527,-9.99999999,0.0,59.99739304,1.04715205,0.0,0.0,0.0,50.10903527,-9.99999999,0.0,59.99739304,1.04715205,0.0,0.0,0.0,-0.03781338,0.39445928,-1.98330257,-0.07022322,0.52463084,-2.10725899,-0.0621236,0.95908828,-2.10725899,-0.04321691,0.95908828,-1.73538975,-0.0351135,0.80438135,-1.61143334,-0.02160656,0.61101742,-1.48747693,-0.27009717,4.46220221,-11.03053393,0.0,0.0,9.65754625,-0.33335941,11.13058392,3.37706038,-25.66404083,8.68114273,90.19454756,47.62402682,0.0,5.00000014,39.00868147,-14.23891744,21.61563552,41.38673803,47.17482626,0.0,5.00000014
6.35,94.9273827,2.67662531,89.11030402,0.46061974,1.70227093,0.15393673,50.10897608,-9.99999999,0.0,59.99739954,1.04715216,0.0,0.0,0.0,50.10897608,-9.99999999,0.0,59.99739954,1.04715216,0.0,0.0,0.0,-0.0382315,0.38555083,-1.99929574,-0.07099972,0.5127826,-2.12425172,-0.06281054,0.93742828,-2.12425172,-0.04369478,0.93742828,-1.74938377,-0.03550177,0.78621525,-1.62442779,-0.02184548,0.59721823,-1.4994718,-0.2730838,4.36142807,-11.1194831,0.0,0.0,9.67486867,-0.37946325,11.79733746,3.53185631,-25.61849049,8.85354845,89.94589805,47.57646949,0.0,5.00000014,39.05222805,-14.31142075,21.78244081,41.34283953,47.18639184,0.0,5.00000014
6.367,94.93290855,2.66661911,89.13071894,0.46063696,1.70217407,0.15390668,50.10893541,-9.99999999,0.0,59.99740217,1.04715221,0.0,0.0,0.0,50.10893541,-9.99999999,0.0,59.99740217,1.04715221,0.0,0.0,0.0,-0.0378881,0.3786713,-1.99810471,-0.07036199,0.50363282,-2.12298626,-0.06224635,0.92070139,-2.12298626,-0.04330231,0.92070139,-1.74834163,-0.03518289,0.77218651,-1.62346008,-0.02164926,0.58656184,-1.49857854,-0.27063089,4.28360544,-11.11285899,0.0,0.0,9.99088696,-0.4033131,12.08794775,3.50368456,-25.64809924,8.82017815,89.8499625,47.57884148,0.0,5.00000014,39.12953857,-14.18746877,21.79041321,41.28412879,47.19714669,0.0,5.00000014
6.383,94.94967631,2.66145107,89.12218445,0.46066455,1.70216223,0.15390009,50.10887628,-9.99999999,0.0,59.99740658,1.04715229,0.0,0.0,0.0,50.10887628,-9.99999999,0.0,59.99740658,1.04715229,0.0,0.0,0.0,-0.03776476,0.373087,-2.0004492,-0.07013293,0.49620571,-2.12547727,-0.06204372,0.90712373,-2.12547727,-0.04316134,0.90712373,-1.75039305,-0.03506835,0.760799,-1.62536497,-0.02157878,0.57791176,-1.5003369,-0.26974987,4.22043473,-11.12589829,0.0,0.0,10.30952007,-0.44419687,12.36094372,3.50998694,-25.6265277,8.7937317,89.75931872,47.58054848,0.0,5.00000014,39.19523427,-14.08805547,21.76458518,41.21924994,47.20324922,0.0,5.00000014
